X,Y,Z,tracer
149.52758821087946,-45.5140784823152,35.93484981718055,0.2157332005958579
102.86377629908839,-36.52090349455307,9.481819392439439,0.6054251548462505
107.13819286775663,-31.05898827424994,16.08911528421281,0.5447085675995925
101.13254484573542,-54.45587655563003,27.029799332257017,0.365489384362328
87.31523669490952,-60.171552384311696,24.8850635950619,0.44748416585215145
98.72397524739318,-6.868025272204875,7.297834490652789,0.5672941574350414
106.75019572892012,-77.74224982968494,25.8621786894661,0.5395696398956745
98.83784131902848,-12.861552619215331,6.937922858492128,0.6157458067672161
97.69246850662893,-11.561739350707114,7.034693835233171,0.6024174685212697
98.23521141312847,-7.154498640543807,17.091783645224414,0.5666592479415344
108.14243709515745,-73.9442152111312,35.12414140409543,0.3921911748445389
89.84132666345994,-20.096454860328095,19.285084799413596,0.5783918804173406
101.37065148271398,-44.30202817239808,16.043761820367088,0.6337164286072053
106.99460006780185,-55.743730657718146,1.266021216897626,0.6851087781748125
105.46743051345425,-19.2314493603551,22.493937962489763,0.3871463425675682
74.23319826651044,-48.947235232532734,6.147618136051527,0.8321389236811011
99.53028624740796,-29.91404130583294,15.685374125114716,0.578484193650627
102.22995123883129,-79.89204480684154,14.771534851144336,0.5602391969736481
103.03170076032006,-19.91987728024401,15.615746468588563,0.5910381812621649
114.33387249515874,-21.77013146547074,2.9372570337914543,0.48056883085810587
109.29964620439137,-29.72235244633316,3.56416861516817,0.5897080501284575
123.16325553076945,-53.31444014304216,15.113309329229047,0.5422272749401429
99.56991582877356,-5.9296665079077115,9.510825817226221,0.5679292287340804
105.63047468449776,-25.96308420638337,14.085091962915907,0.5844449148014363
116.13063640326823,-34.20083692686046,6.84186156046485,0.5267694388029944
114.8528549685418,-39.32495281575615,39.76022632639009,0.10581498085105209
87.31277672566904,-15.355022739862989,19.411026939541205,0.5839261657414457
91.31832786514076,-55.31344689287437,20.823958435064576,0.6046185823833481
81.52368167581102,-9.580265942739459,30.92928054442441,0.29942694930299635
108.86959273164501,-16.992784192397664,12.334650962754665,0.5684713404158387
100.02425300749394,-77.85764201127492,3.558336873866271,0.7350928724383442
92.11054557968498,0.3793920330755327,33.269976693121244,0.2859755750717508
91.89128773207938,2.226793062313959,35.784306450565865,0.24046765141452914
100.93242159216845,-0.2667164467688963,19.874687372963642,0.5011210042608056
84.2506440838398,-63.1306692338936,16.315561180486117,0.7510313214567904
108.76067529469668,-22.464524767627154,10.133251679995972,0.5794167782824634
98.60640008756309,-23.50019158681357,9.645051000914712,0.6038720709527453
93.444198692111,-45.61665859971083,16.620585937505478,0.6305916118849256
76.47960796905471,-64.78572581878683,13.500000000000734,0.7620824468260758
107.92565059383497,-20.339999473079388,6.5151553165741065,0.5924379782201143
75.75936379113051,-58.008254069898555,22.514501081847648,0.527070100280133
129.05434469157586,-21.79916248637511,2.809762197413493,0.39421559145662455
117.1744256321465,-38.97882156155919,10.310940202115612,0.5627396375690789
75.39051689275186,-53.607003336212955,17.752790188520134,0.711508897949118
83.27459970838117,-56.053755916625676,11.013459317510089,0.7809538961692437
95.70049835531717,-62.0566935714819,44.74527382560596,0.08755004702163155
114.8427674122575,-33.1291770559734,2.3842612837784047,0.5240748460020952
113.97971963366496,-40.4894759309978,5.264123452221359,0.5821853501265518
116.42865606327331,-43.282893769214695,6.937929121464977,0.5950629979344122
116.95263579414785,-15.996000342939851,7.961992493351914,0.38961416871486737
86.66000200069448,-63.5933054318192,31.519919369482086,0.24889050640724342
89.87774773488655,-18.398507315293614,19.087545360576403,0.5777089436708742
110.56673235351093,-28.399158491936305,7.211851482314262,0.5810929040825953
114.82314845159999,-15.978324584229142,1.4648401852125326,0.4012519505909364
114.8894800138196,-16.72841595616353,2.3121433061068974,0.40012297305714195
84.90225196824525,-22.295146507074207,18.437475702526704,0.6067691541399952
118.91161428117891,-45.11972324311296,0.20000003293924098,0.5294582120374204
75.19119900981525,-46.765381141521715,2.9209408592034,0.8935594708384742
93.8260217344399,-3.1747398711387405,8.185690829508838,0.5499148219919199
115.32556973175781,-34.27989135051166,10.60712343048077,0.5320532823435608
108.89747500814127,-4.867635218980183,7.1264344037708565,0.508763024655632
109.11949432204676,-10.980119333613004,26.07918368693364,0.33205458087276857
110.24529228564211,-36.392868945050566,2.0851795013642223,0.5875114111109031
109.29595027062851,-42.2319189186486,24.236501909609224,0.3985251327923962
93.49025943240429,-62.215833263037126,42.3976332257368,0.10329097784758115
105.48767190453088,-55.31002216049288,24.427626044470628,0.4518722684677508
113.4853309284552,-41.8677099733826,0.20000001604832765,0.5409432254354888
101.8378646848168,-4.998900683761292,8.74837333006008,0.5747197967132737
90.08385359650487,-59.307320724148155,12.798372462333965,0.7035058487930795
120.83583780240645,-48.91916536635566,0.20000005008797314,0.5379218211434993
118.21207985909768,-39.37070594851889,0.20000001325208702,0.5217005302639051
90.34011405550535,-54.68072489384343,25.908351408590583,0.40664386173517814
103.33111861095989,-30.95910024876082,8.174725898108914,0.6052880434929542
100.02540156749035,-44.34885074329526,27.00504051262912,0.3512749141924003
73.46869270336816,-60.69204746801594,14.109079506458501,0.8154911964092747
103.61577428131557,5.1296242908816225,9.3767133078469,0.5250053130510253
87.2325644006645,-52.63490392446113,10.938730026096618,0.7689002125824729
68.66375121790043,-34.28659735619465,40.3309946007497,0.06861845729840593
107.72729193073792,-23.175077153372342,0.20000000328182913,0.5329460765957825
88.89129623609318,-41.2299349480366,8.023966267367113,0.7012743934067976
97.66849533646018,-21.4393245903579,1.5980241548877683,0.6493442935547604
78.70581995272602,-49.32995495985037,9.853002480947499,0.8106110670031821
76.35667742983799,-52.9364717788761,25.44594949095736,0.3998577237518019
100.62442365662741,-29.211978387098952,7.214838048130166,0.6198163224158363
109.03350259238266,-52.69614323204041,6.590789455752604,0.6266278584342133
116.67521525457136,-58.60819253887922,1.7944301169370405,0.5871691248171894
116.88128130138853,-48.35358327090134,7.188590737263765,0.591488276535509
