X,Y,Z,tracer
149.52758821087946,-45.5140784823152,35.93484981718055,0.20293532863140662
102.86377629908839,-36.52090349455307,9.481819392439439,0.48678900695247124
107.13819286775663,-31.05898827424994,16.08911528421281,0.4350073166336629
101.13254484573542,-54.45587655563003,27.029799332257017,0.0878191987556643
87.31523669490952,-60.171552384311696,24.8850635950619,0.1811588466165857
98.72397524739318,-6.868025272204875,7.297834490652789,0.36579806855839714
98.83784131902848,-12.861552619215331,6.937922858492128,0.4012608421922434
97.69246850662893,-11.561739350707114,7.034693835233171,0.4176103742690982
98.23521141312847,-7.154498640543807,17.091783645224414,0.6447927806472677
108.14243709515745,-73.9442152111312,35.12414140409543,0.6805597474351754
89.84132666345994,-20.096454860328095,19.285084799413596,0.45585536829493445
101.37065148271398,-44.30202817239808,16.043761820367088,0.17564213847508414
106.99460006780185,-55.743730657718146,1.266021216897626,0.48561697591102077
105.46743051345425,-19.2314493603551,22.493937962489763,0.38789517475384927
74.23319826651044,-48.947235232532734,6.147618136051527,0.7079729218132224
99.53028624740796,-29.91404130583294,15.685374125114716,0.5510018484622602
102.22995123883129,-79.89204480684154,14.771534851144336,0.9332404605562101
103.03170076032006,-19.91987728024401,15.615746468588563,0.48607693054862366
114.33387249515874,-21.77013146547074,2.9372570337914543,0.4449477735049423
109.29964620439137,-29.72235244633316,3.56416861516817,0.4757474708730651
123.16325553076945,-53.31444014304216,15.113309329229047,0.44051944730692694
99.56991582877356,-5.9296665079077115,9.510825817226221,0.35734037939322644
105.63047468449776,-25.96308420638337,14.085091962915907,0.49369916355639976
116.13063640326823,-34.20083692686046,6.84186156046485,0.5615682685871528
114.8528549685418,-39.32495281575615,39.76022632639009,0.09384175084476247
87.31277672566904,-15.355022739862989,19.411026939541205,0.35433667535526875
91.31832786514076,-55.31344689287437,20.823958435064576,0.0893214358578586
81.52368167581102,-9.580265942739459,30.92928054442441,0.5228355592044435
108.86959273164501,-16.992784192397664,12.334650962754665,0.4318367402109502
100.02425300749394,-77.85764201127492,3.558336873866271,0.8919750056243159
92.11054557968498,0.3793920330755327,33.269976693121244,0.3124270488619229
91.89128773207938,2.226793062313959,35.784306450565865,0.2912582185027104
100.93242159216845,-0.2667164467688963,19.874687372963642,0.7071102851126755
84.2506440838398,-63.1306692338936,16.315561180486117,0.6194999296176027
108.76067529469668,-22.464524767627154,10.133251679995972,0.41307268599174013
98.60640008756309,-23.50019158681357,9.645051000914712,0.5182616388029467
93.444198692111,-45.61665859971083,16.620585937505478,0.23433753157730916
76.47960796905471,-64.78572581878683,13.500000000000734,0.43168952438723757
107.92565059383497,-20.339999473079388,6.5151553165741065,0.36319631757141235
75.75936379113051,-58.008254069898555,22.514501081847648,0.17530408485782523
129.05434469157586,-21.79916248637511,2.809762197413493,0.4106531059183564
117.1744256321465,-38.97882156155919,10.310940202115612,0.669620632460041
75.39051689275186,-53.607003336212955,17.752790188520134,0.43925857705855814
83.27459970838117,-56.053755916625676,11.013459317510089,0.7876308231553016
95.70049835531717,-62.0566935714819,44.74527382560596,0.3847902184864768
114.8427674122575,-33.1291770559734,2.3842612837784047,0.32166290930216057
113.97971963366496,-40.4894759309978,5.264123452221359,0.6251973939250468
116.42865606327331,-43.282893769214695,6.937929121464977,0.6710137697149443
116.95263579414785,-15.996000342939851,7.961992493351914,0.35014395284422395
86.66000200069448,-63.5933054318192,31.519919369482086,0.547294448395368
89.87774773488655,-18.398507315293614,19.087545360576403,0.3488162968819821
110.56673235351093,-28.399158491936305,7.211851482314262,0.5523680361171016
114.82314845159999,-15.978324584229142,1.4648401852125326,0.4435396847284136
114.8894800138196,-16.72841595616353,2.3121433061068974,0.4431034417469168
84.90225196824525,-22.295146507074207,18.437475702526704,0.7512645731160775
118.91161428117891,-45.11972324311296,0.20000003293924098,0.3013390465331401
75.19119900981525,-46.765381141521715,2.9209408592034,0.7447485837671525
93.8260217344399,-3.1747398711387405,8.185690829508838,0.5588427197673452
115.32556973175781,-34.27989135051166,10.60712343048077,0.631484398787416
108.89747500814127,-4.867635218980183,7.1264344037708565,0.38616687871482663
109.11949432204676,-10.980119333613004,26.07918368693364,0.3156452574006299
110.24529228564211,-36.392868945050566,2.0851795013642223,0.4637865830673008
