X,Y,Z
-102.79695274,-9.66249731,45.4370921,
-132.11791117,-134.89612082,6.27153123
-96.31407614,-137.5102585,4.57597462
-55.33138364,-79.14517937,0.2
-139.29676352,-165.18256404,1.71109444
-77.51444104,-141.01948437,0.2
-145.05444685,-164.57044966,0.2
-140.75126936,-159.88046503,0.2
