X,Y,Z
58.15128348457071,-464.08572390684697,23.53703558495036
-100.81542995610744,-181.40757661995562,9.77216989872055
-100.38705193685439,-177.60997894163222,0.20000000303358886
-94.47850829169829,-174.30705263887137,3.365007643386661
-39.18932470032817,-131.19076312776545,5.11027822257704
-40.54789981093026,-148.91302732194583,5.578405941471166
-86.94257870748856,-176.84352730959233,15.29934795705234
-90.52150400120115,-177.14286306709676,11.98927237490974
-99.20556204034051,-183.60267021792856,25.870359461782712
18.472716241627722,-171.5075239463996,30.340194244330423
-51.82650829551085,-157.5568331165864,9.045860126081365
-47.88974520544252,-230.92379968277498,10.860081758885508
-34.377221765083505,-224.38892183425912,19.21001137854684
-46.95125218968394,-208.32031143160384,19.500000000000068
-67.78033207754117,-205.39824937475714,22.36032403648708
-54.7429830896798,-217.74404194979184,14.322940562998724
-88.10281767073388,-202.25121971228702,3.5534492889651843
-82.06240710006387,-195.72483143251236,0.20000000298001247
-27.926663121446865,-201.75874890288014,29.246516631668754
-41.14929555676417,-222.97242541738024,17.10789340832636
-104.0630966718054,-181.96213990683782,0.2000000030273196
-44.33773995044885,-207.60814101435426,13.765490773018266
-55.66407738021826,-212.31742046443435,14.690051588972356
-122.31921233405888,-173.80071136597246,33.1004937587144
-87.44613128241917,-167.25661931413413,13.5274179239641
-66.06934833032167,-164.2984507112378,20.07497056060374
-99.99907770053363,-181.7268280857119,14.503713436278199
-85.78707863034253,-174.50450399939405,5.442571055540496
-62.19327409813036,-220.26760157039087,34.166580840372525
-90.3053979676937,-170.70538448021546,34.219585946785074
-95.28278795612323,-178.15804182703482,5.406500523295765
-66.72584277221688,-212.57382034481532,41.296712373592854
21.131437407005706,-172.93305018314572,33.5884556122331
-59.22726115384785,-198.45978151363738,20.944631873256363
-87.02080126999181,-158.9671884894018,4.58962659337095
-94.205700726121,-190.16418411793632,28.05074361217297
-97.65685218001181,-215.14777216898028,19.121633931761938
-98.97849081412005,-166.05767059782795,2.5698154991962268
-103.34757569859835,-183.27225218575586,11.84603735428466
-74.94795795412486,-163.3697753435103,8.259283201134823
-83.13646361556232,-170.7410916335201,4.862858195378137
-52.60631147090544,-222.2279873403744,17.54614753960698
-77.21672217757896,-200.66357046464577,2.2205321572928636
-56.922254588828565,-215.3083501679655,17.500444572959303
-40.188704791567716,-243.9479708118423,4.264112422048604
-47.32229674467192,-223.00760364116763,9.593543710767666
-76.32628357037424,-208.03871206795213,7.057732646156454
-66.69872857295934,-213.08258125223563,9.678638142993
-76.45596514563886,-212.5950658696588,12.135281156567173
-50.04900641166944,-207.8339119128119,19.5000000000001
-46.383070322723825,-228.76504139881297,5.500190849949474
-70.02328002421132,-198.97315406244275,23.012278376929924
-95.74239064848621,-159.97446671983994,5.756003199866564
185.49883936315064,-539.0375691694367,17.461648128341118
202.4307746856598,-537.1421047509235,3.9103099756434303
-0.5063831222259978,-156.1050451503953,65.21694562812048
-5.4680037604400695,-164.3861376177532,16.222632219429336
-9.187088454397212,-174.75046878200453,3.7683579323388368
-26.69818526955237,-171.2809144909172,16.144247545221223
-39.38959861109379,-173.50123840900153,8.139604816590742
-27.43333453824812,-168.30748959750747,16.108607754036186
-30.136789192231106,-147.98485315520497,57.50307608011372
-40.6906742867169,-221.9866905675376,33.76349109392526
-73.30827907268258,-200.9796394538514,1.9044312172175009
-50.465396975423346,-217.35360481867178,19.500000000000025
-63.11481493285942,-190.11903043000007,21.550954617140597
-36.2606377920531,-223.667787713984,37.692617425630786
-71.39644926013045,-188.9795685211866,19.500000000000014
-61.562932400948284,-199.50038236321052,21.526419133174187
-52.38884567234413,-168.9288968876633,21.226019110180232
-74.3997645518441,-204.7181999640568,0.20000000299897305
-66.5719692718692,-191.82319890177916,15.548867430359268
-52.865182348136614,-220.8186888362469,14.454270508362345
-66.85584931738185,-188.69939642519262,26.996052577647774
-36.289114017747806,-198.86293510982728,0.20000000298015153
-33.32307699374633,-198.43073803092375,19.912750277508206
-45.10178426451216,-218.90144753000766,5.850860539467301
-78.61435857750939,-193.5442496071728,13.86824976285136
-74.4563060199126,-197.24724236664565,36.794186914319894
-40.567163829141464,-208.06559064779867,37.230061957732225
-69.84414429620028,-190.76259830668982,18.31569623086143
-102.41992185767538,-199.46414834551524,2.763671880548239
-53.78532733801978,-243.81287436579862,9.327704784053214
-40.45875321500205,-231.26758216695987,6.208228238061507
-86.8050439340798,-166.32618580480315,6.1296488430736105
-15.686715911547594,-232.6284244956488,24.558829247705614
-61.825738946501474,-212.62435184191474,19.049631928758945
-22.470676636532687,-143.56032257803486,10.784471723703152
-48.82036306042596,-229.86569085634676,3.887838695987864
-40.36748590713171,-233.8400015009563,6.424234856750308
-37.339536495320544,-211.2833846046766,25.238501536108316
-115.3415031540496,-167.42967727146223,23.232309195700363
-73.88930027179197,-187.3896271967858,21.350751906322664
-73.69860061652378,-165.3066911430576,37.06162466153273
-146.04835202360528,-190.89300746564027,32.37698222413883
-106.91156145372054,-181.39284235568095,6.120242485331693
-30.95672842755343,-217.4399313239486,19.554292479709087
-27.761236556860666,-235.06500933806092,16.525982607528586
-37.76103762544608,-216.50082800713233,23.950153902347093
-69.46096731462794,-170.7121337348567,2.348638603024548
-62.786030401829066,-207.4455402021605,12.022684691676284
-40.20373366133049,-228.68822061436015,18.712780538280736
-47.44046552290092,-216.08592876325793,4.46177463077017
-38.97780046169555,-215.33084692486852,21.026993989017676
-33.30059500001812,-215.83590769476302,21.54649595776467
-39.52297786924473,-181.7724659572081,28.981471764044898
-102.8639895838009,-178.21343378884183,2.0116169866548415
-82.75838185462646,-196.16497312157753,4.85099843211799
-51.51308872282013,-190.98754573696488,26.446179077189623
-51.34143831591405,-220.43898268674445,19.500000000000014
-38.62756670387125,-230.29123423098497,0.20000000298170256
-39.69782748968737,-199.3512006560586,29.140317131142808
-16.07340330123347,-211.9541024070594,25.192778529306487
-58.82478230944639,-231.03231379924785,2.1787204317489475
-78.5579352141176,-203.2232679955605,2.380161162836431
-76.44286383777023,-170.39886022531095,6.143072148685934
-47.25261100806074,-212.52565791822371,28.529611101700237
-77.02848650357237,-199.7280124431261,0.20000000299014337
-51.137222400475366,-213.46863693996556,19.500000000000075
-52.22901013158025,-221.91356233681995,4.554701033256826
-78.53157369736527,-193.49189558608282,19.500000000000014
-71.80662355208017,-189.23896701874378,4.462882065882498
-48.00908156374476,-224.39044242386274,16.484047061956407
-43.529076488496344,-195.8438648729424,24.844300296576417
-39.14601759923005,-209.92689571671394,20.98451386396852
-45.017015287525965,-216.68370511284525,14.284570033773882
-63.094077678919234,-199.8616860356492,23.899549057995458
-75.10902644974169,-197.08703553363387,19.66190203683666
-69.31084811251404,-199.33954546658367,17.711577480747764
-49.339574544514335,-221.27499328768124,2.169130107947109
-77.07816730821969,-203.1898790756925,10.669814054053779
-41.447839575807734,-234.45944936762385,1.785176073594825
-42.64704376469854,-227.9766630599987,15.000000000000016
-41.29269130358455,-211.23808309808283,4.051670900986862
-41.989646764737785,-226.70164658361125,17.6037916772637
-42.04962354902841,-206.53092245407072,17.386316786374945
-53.369374736302206,-201.28581151821732,24.517186977056824
-64.60524584167547,-202.33799541658107,19.82975449184014
-82.17085219852106,-200.52402314575806,3.011019137743674
-72.03028397973912,-201.5085423616274,5.856555474126216
-10.992677086137633,-192.38222276702413,41.38186127277802
-51.6514047273497,-228.83731828299744,9.592450312256688
-26.247896322354364,-146.16609813515026,7.074847169412084
-15.149575846233574,-150.99389871047936,9.639794424128219
217.2962797755731,-521.7542796708503,8.956249023808379
-111.26321210933224,-185.61035728300155,6.607429819614052
-45.58503802553082,-227.82580476846886,0.20000000298039264
-54.568070771620114,-231.27198320028162,8.000042172137395
-43.61165156405525,-216.2686796360664,25.388062617418612
-56.31998658147336,-228.85100618334957,11.976596631886657
-61.481021381820256,-227.19206344335942,4.3676795864282525
-39.176018281972574,-229.97541448823802,3.1290389869505906
-101.97719154751371,-179.9583569070852,23.0665035568715
-63.152841755174336,-163.1015652170447,5.292337846995713
-99.71408904317173,-183.15455053113214,3.438451235108595
-92.81461603820526,-178.79705716225533,7.319463653635923
-64.05564433112636,-204.7084057251958,14.58298861152479
-66.495345617005,-200.2501980397767,23.92276220653964
-89.55719494526988,-179.53493393108442,13.049279358194822
-93.75159681028128,-171.68363359772542,9.295405572013983
-38.53745759303615,-250.91063597481798,5.5885077053570935
-30.681691655503045,-227.65990936808612,19.98698605764984
-79.57826556566422,-200.26902631682827,14.804031568231336
-38.88049040169324,-218.32207396759065,7.257357596774341
-39.91622455815866,-220.9769116204585,11.285087137980632
-49.92536746685778,-226.05770609418778,22.502625474169857
-60.58532257753461,-202.99749156047824,29.23582642615319
208.63191979137787,-532.2075825925789,3.0181654597780976
-27.16551715424464,-129.83528014357478,21.060510641006953
12.13442781850199,-153.76263788319523,10.112272098754662
23.731888289815288,-152.18142933530794,15.167425345484292
58.106837446295685,-131.52320978508342,4.457810307755369
47.26006806183295,-141.2368289118,4.44839635468581
32.18625037969923,-151.48644947467756,12.735990660964678
45.495469602321236,-136.94127393244491,5.155716247770861
8.817729100354654,-197.78112021056393,16.74771945905979
72.08799633434819,-143.23865435726304,13.527636101697317
41.654546005926704,-148.91548445897058,22.909460534814354
12.530876054599048,-165.46839419329262,7.346508802486224
1.150902704517648,-232.16337150816332,25.834354313583702
-8.80456226560841,-190.11795079720605,13.698678551186722
-26.542413868249724,-209.05519541562887,15.137963850770248
-19.065114943513095,-215.33467174251996,15.000000000000023
-5.344176488529911,-214.42275029450002,15.00000000000016
-15.428667280113842,-209.96259954293052,18.25696980994482
22.16278183366194,-146.96540459130676,3.8535699424103305
51.351388516962515,-145.19757975688174,18.9553638569148
213.63538833249459,-546.5589400204049,9.100613562044813
60.953790703775894,-134.846502812126,4.586840014383386
-139.10144942870642,-159.65259552953142,5.04525741332361
177.4686799105516,-533.8278389083645,4.8375823495419015
233.30139497707842,-528.7244143880426,13.283799557378673
239.46694024800286,-529.0631449745421,37.93437893262344
174.44160885142355,-537.6992430528724,24.535465074556903
15.358081256908008,-199.25713927905213,29.641748998419494
245.02454149715618,-561.6072777861278,10.338151642924913
-19.60149640925971,-131.27008363116002,11.44659856319081
168.24241312411687,-532.3230868818067,15.123795837383936
-17.245238602333046,-132.8945840501082,31.760674388942412
-78.16894150584264,-150.34579025613493,29.426723129005406
-43.20169356672079,-127.03588828561317,9.93150414969462
-40.50058867950099,-124.39053521900007,5.999999999999994
-51.84047883505514,-120.78084968590198,10.07003826599027
-16.96128734483898,-147.86833836733786,47.13597483955255
228.00155536291982,-522.2103681279182,5.725604122235902
180.6646207246372,-533.1893178725421,8.168345642124352
240.92541805264455,-552.8525961426171,4.7378052118974905
160.71928997418212,-445.46055587593924,12.500000000000048
159.08175315119752,-482.35087319822014,0.2000000029968527
33.12761021932329,-151.42114490063898,10.209484799934804
53.298065510114384,-133.58914229471895,0.20000000299527862
2.387191735593319,-155.46134389178928,8.89587963299216
-12.17596141984825,-221.52275899972017,18.76111313323652
-5.813674565930796,-216.75277342558184,17.164754932956754
39.89675515260183,-149.91865047528017,3.313006409485911
43.758489974516124,-144.38557562861683,2.6757502567040703
18.63460952846981,-148.48116910689907,7.786092115858797
70.04548472415763,-138.37753987350789,7.77696937977508
47.32995291379575,-147.91550047478518,4.65996216210022
52.03415161175957,-142.14441732996332,9.735116013616127
173.6319455651228,-536.1989124407481,4.855892525387125
-9.947187712133086,-235.31120278909032,15.000000000000085
1.220015015275294,-203.40073325820833,19.60340458146694
-13.94382571899905,-201.86168115900261,14.999999999999988
8.129276319255723,-157.74429311743688,12.90933175668116
30.632702825202614,-155.31659328250282,24.9676326425119
54.0019610561169,-142.9189794371572,14.39826040364442
56.80194292529927,-146.7644440703216,9.201950360392004
54.58649282329367,-133.03561139178734,9.281427866399913
30.37137619925352,-147.55523668522915,6.403361674345664
-26.68759365585234,-216.58989039974836,11.724622293047121
3.6169555139058502,-199.37742698103943,20.319176974034644
61.51405209872394,-138.48061223538767,8.460250595366134
58.5778586910061,-139.34990672577217,16.65112598420738
63.962254263764976,-138.81323175440434,11.533453901474077
175.3083011660874,-525.2832023315107,17.013886189186252
45.21719051504169,-145.08795657688756,0.20000005431101522
56.46555083998152,-143.5001525246142,12.752765102592615
-20.848147579902133,-220.02544019299955,8.331167451309163
-0.855457787100363,-196.35756366600128,14.999999999999988
-0.8554577871025231,-196.3575636660006,8.206074861606256
-20.848147579902133,-220.02544019300046,14.999999999999988
